0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Y,predict
-1.488567658057772,0.939328352430485,-2.619203162748198,-0.4253688518558849,5.308906672013963,-0.4633060470222772,0.628490658332191,0.23476320789932073,1.5362551404848876,-1.601425914578046,-1.4488204447302582,-0.41477745490723567,0.5346223697832004,-0.9810638125616301,0.2756292465991241,0.1254856267676674,0.2060777902837995,0.23514676198173654,0.12431905763642669,-0.29677985939756535,0.4034457397396545,0.2930737931690922,-0.5750392648307956,-0.3952960675002342,0.4600238917041017,0.02728320783117688,0.022303454695995747,0.05994894418602422,0.47524645183571707,0.24388742906629304,0.13364436087032408,-0.8518444233683081,-0.8939355596125279
-3.8200770530859653,-0.7901119072101392,0.7770817996298447,3.6403423691426573,-1.0143688510019846,-3.3026893218258517,1.0061073390410837,0.08172538714629836,0.5944702144747789,-0.7014315235190028,-0.44593397506453236,-0.10853841197037976,0.2994484256994154,-0.1611117857564973,0.20641960864317532,0.3044087902567214,1.8641303650061716,0.2417083635417547,-0.603041594619812,0.3247322742537017,0.5662095069428581,-0.2553837784982887,-1.5609770261970697,-0.16982091230432209,0.44352703940722654,-0.3004654674138031,-0.17471016822130214,0.560434371080137,-1.1179029172776132,0.5186202603908138,-0.07670566254990863,0.09399822266095392,0.4885612886742668
3.0700638969465865,-9.28013056796203,3.3364245938659534,-0.8806548188981655,-0.08422353504362486,2.9665527839360806,-5.300620987374589,-1.6696867642994944,4.131831460104665,0.33090401881328013,0.8511288339987407,-0.29919250650339174,1.2435658768910816,0.5344309981646103,-1.0291844649326332,-1.8567182977508716,0.4911639391107903,-0.689747129960512,-0.31759747477693034,-0.784516153369457,-0.6734698091273408,0.7555214203983429,0.9080811708729182,0.20407914604793173,-0.8002929822753172,-0.00034136898795923394,-0.5149050280644492,0.8460369538078072,0.5063960730569832,0.4791255635872101,-0.17951536462491474,-0.4643272327092699,-0.3799161675702662
1.5917675438590797,-3.8546040423651284,-2.680339439600319,-1.9769869037345456,-1.534609950689262,-0.5958287234122553,-0.6960597752620881,-1.2154708293296383,0.322926242863611,0.24695255741194388,0.9884870921333836,-0.21488279823116319,-1.4417719801653242,-0.6661722873675967,-2.046068646703729,0.16094178644590335,-0.5498376273298352,1.1350108608830285,-1.2253973556041744,0.21059953650578506,0.07977095371134274,-1.414689164136687,-0.009556916431289657,0.12726297324430352,1.0761178446871729,-0.0590730387570493,1.0076701881787395,1.2382648111858963,-1.5234451873097477,0.5790252744221233,0.7528946572932627,-0.2650401325076885,-0.3577004552844228
-1.4509642882001241,0.7364842396496786,-2.233702431177377,-0.21254673268639915,4.598236793400853,-0.6988440837423031,0.5722964424487366,-0.3109990415593936,0.041589659222627785,-0.7856970688906392,-0.15177829276207733,-0.11295904343280054,0.7660891493934165,0.09461160151073567,0.43915661160471575,0.175531838113115,0.06656607531036254,0.46316477744281226,-0.18980481700904897,-0.33708370287374656,-0.7034387099541951,0.7714153055277633,-0.7242764443895543,-0.03821879512807378,0.4183472695469366,0.18013082016970283,-0.6009087201997654,0.7894559159715075,-0.11350502689822561,-0.16438155968713292,-0.07089026126059628,-0.8194453149739442,-0.8779149456333747
2.8415323185284165,-1.568573674467716,-6.445742454567575,5.9799901065919965,1.0946160871973682,0.2945604435161609,0.3942382505121402,-2.093056764946139,0.2136863984194374,2.633059250938156,2.6928427718145875,1.3862252769955201,1.4002857000409714,1.4254553489434276,-0.7695046157306941,1.3990790567582203,1.5974609905448276,-0.5550328704500733,0.5048657592764096,0.4296545501641425,-2.6954286181779095,0.450556462667166,-1.1949659155180836,-1.4254387094281664,0.18186795690562874,-0.3047864282093049,-0.2350810570302327,-0.3424932968230676,0.011777320025569079,-0.15126403487885617,0.41020936416091314,-0.6374306785707871,-0.40842147745684354
-3.0586667139985098,-3.337174226157219,-1.5261133519461034,-3.0654560985905146,0.6366447819346195,2.6144265783494225,0.965122158259694,-2.8421151472623998,0.24396184968110887,0.896445302659131,0.3015753551627681,-2.664988881431736,-0.4207262428137376,-0.03238974197465537,0.14475659079517955,0.006793513158002261,-2.066805632351073,0.6907455275318946,-1.2648320480773627,0.6996779193900664,0.4974580418939945,-1.5651846729653085,1.4877010738235483,-0.16263436602057618,0.15959818263599979,0.15684307426409408,-0.0816682246570069,0.048040368589505805,-0.08841489396957422,-1.1242492456185185,0.38396031298954786,-0.48942374800740385,-0.1722856039888647
-1.7740269010506229,1.5022011811337175,-5.594819557559241,6.661366213575621,5.749982987324674,-0.5142024067074137,-1.6763816697437572,-0.6756071944636598,-1.357538073508169,-0.8003309919283264,0.2663064063002857,1.481867515222519,2.4423631506991383,-1.90343322855805,-0.531678695704298,-0.4015651710704178,0.3300941687410776,-2.00226702778847,0.38743760778254904,-1.8216087711929645,-0.05585611899099613,-2.396403819446005,0.32276650325476103,0.6124718549939107,-1.9318287856231353,-0.8242591332118813,0.7924552875198928,0.7053892106043518,-0.2473479712677731,0.5373132628958065,-0.04523823502136337,-0.6210905792410145,-0.6790035393258306
1.4019461658745354,1.4228598488715647,4.2891418706838,-2.1731328901684313,3.3733239241781687,-2.3357413735087738,-0.17678664916185124,0.16887911832169544,0.6333705472338962,1.3146418489412788,0.38787480016310627,-0.35633986376660304,-1.0361194165596248,-0.38344917815022783,-0.7803965961145879,-0.6240441194746492,-0.20214849600086227,-0.8190335753034268,0.7824453706552228,-1.276078456487144,0.296962984806451,-1.0428365047762562,0.20753286495232806,0.8046156588398367,-1.2645599575741098,-0.5297965584802179,0.8027090759558092,0.14268341436853219,0.029943807624432925,0.7867076646931578,-0.533827487744999,-0.46724758840797115,-0.6946777795111648
-7.9306790876478415,1.9527106491680666,7.327056471954624,4.40690911808749,0.46414291941233116,2.6540334331222213,-0.05727109070256578,-0.5710501808202678,-2.0678493151106716,2.4829801169521364,-1.2738232303936414,1.5650040089808577,-1.8186252801968048,-1.5992069160845317,-0.8616324806041942,-0.21230425126507776,1.122543924368366,-1.5644791108795864,-1.0760722024380667,1.3369823963461085,-0.24217447913888043,0.7542406906231167,-0.09148335680453666,-2.282061613507877,-0.10751302875187864,1.2823772694630495,0.2847828792657516,-0.21239126317025586,0.3416069521428525,0.7029864933847396,-0.040649704440156365,3.9721371965118566,2.7433167262512925
