0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Y,predict
2.8497916771627936,-1.0641700162223324,4.664013771241108,-1.1889596946948877,-0.45338777661586455,1.837855753074592,2.266443424608761,0.5128389765360812,1.3961815495293526,-0.49905458553816356,-2.960419636732338,2.2886725037796842,-0.08011449098870309,-0.44129736151013116,-0.9192317094737606,2.0329716286616413,-0.2682635266604163,-0.3499763169987074,1.28819486144085,0.9524434000507886
1.5088943204970755,2.4584481808894796,1.656937313180413,2.1992283646145085,5.923910926118891,0.3168926726511266,-0.45955789242948636,1.9983091405373103,-1.9298281835712234,-0.9274426554931752,-0.26473997832696816,0.3245739791403695,2.08229126539723,1.4066776384980606,1.3718776513093716,-1.1101685705456674,-1.891857475627781,0.8904024550991085,-0.4789673076855147,0.0795531730156427
-3.949840219782871,2.32685326714945,4.485357737613296,1.5652317970291252,1.239932752920437,-2.489811791951259,-0.23908019894329277,1.177098865846152,1.058111541038078,1.0610448956811598,-1.4531602917838238,-0.574770607569985,0.7000893494890922,1.2480575584563285,0.08464099348210222,-0.6817753981487805,1.375637626991074,-0.9379987782465581,-1.4794857671551567,-1.2152632677263548
-2.6100972924336148,3.038197171414392,-1.6648723164104957,-1.2220070820895634,1.4970559393873057,-0.5854449365673515,3.2375319525057296,0.4186995632230206,-0.23910247761647016,1.6204376557129243,-2.3536106125044864,0.5620572762099079,-0.07525771324588293,-0.9207302876615695,-0.17888100821866482,0.9694611080778375,1.1748000508267957,0.5262372082788701,-0.3381201650098096,-0.9728189507759685
-7.9806546924575406,-3.3002564967199617,-0.7121754112496421,1.1411640312294022,-1.0387343974516392,0.7259756759936533,-3.4070560709327142,1.254827382029925,-0.38880436539236757,0.1786135322201222,2.9151784929923115,-1.01318776212452,0.482912197933874,0.2729506696244444,-0.11139869302252206,0.9371721879817743,-0.557041227054981,0.8188532757818301,-0.5766931959591066,-0.6066249183675329
1.0777246156914098,0.2884937550532026,-0.23472270937812828,4.706982864266465,-0.8073559431050608,-1.6594054133527667,-0.4704558668373369,-0.009781881507527119,-0.38557613036141075,-0.46109937244845867,0.07062318360083843,-0.8023791117072255,0.264386462345998,-0.005968867635455094,0.04815962188775001,-0.2029569681429031,0.17372150589978502,-1.5602338922868955,2.3695934478058214,-0.02184110535512046
5.964803120141999,2.4629145786784523,1.8737660947966086,0.9966721366873051,-1.0456606249110005,-0.6072784051246327,1.313703725042569,0.03838296337750804,0.42140431628095654,3.031601227055795,-0.3109472193710468,-1.2016660780898865,-0.11820703169492772,0.23190696231733907,-1.0297520501139514,-0.176209825733768,0.2955543472536738,-0.2208601002448502,0.9809619424620075,0.3662678324143282
6.382793728921987,-2.1935671653454563,2.9984033738888427,-0.3647897922965196,0.5571368985909814,-1.234141325657849,-0.00036074238674252385,-0.25621048549542164,-0.22083543382786738,0.5096930311195387,-0.3726456969519768,-1.953934791639057,-0.19480940129491725,-0.25866937079439845,-0.158879200181075,-1.0014062447220726,0.4000935729858932,-0.34843278795251204,0.3021928174069365,0.4266564012514199
4.7341111873154444,-1.6058339715564878,0.8558193624702569,0.4108466930255575,-1.5855186232150658,0.5831468237312027,-2.425377207514761,-0.06959721101161359,1.241485215926785,0.19977874529952408,1.4511209122802282,-1.3419296213278022,1.1809358665592784,-0.9641127718637714,-0.9075420313814232,0.0027231918840893944,-0.8550522505511208,0.5712614231644573,-0.12477048031804124,0.6484607233502488
5.730228403543322,0.21821180288327122,1.1145882555241364,3.6440625687060257,-0.5172388037248695,-1.852413019636932,0.06038642351163853,0.039209493070227225,1.1599039814757544,1.4553008179027267,-0.8376034949336171,-0.5721708681037468,0.39460171152837614,-0.2714268380311124,0.10931630055892541,-1.0137992961820246,-0.2329595591884296,-1.3373109699094359,0.3021903207874568,0.47183581841714817
6.684672065500587,1.0713743946667558,1.2381703963805384,0.3977772033879655,-1.9576690956047234,0.9338257251793124,0.5882618098734945,0.631506016887085,2.692533445402572,1.3024679194559086,-0.8321610324149308,-2.6593882954456847,-0.03640358532426779,-0.6415138646302768,-0.7755633953816908,-0.8897279045603371,-0.6711438710362432,0.5965279260145431,0.6288637020683787,0.028385413735127818
5.539852105382381,1.290881090416551,2.5679399843878925,-1.0247617140032217,-2.3634561898543267,1.7543786405557151,1.3702176965960837,0.6462451018119277,3.1508440056880613,1.7690980678202195,-0.7736339302299847,-0.6484636994982764,0.034832288471666986,-0.4154997620445992,-0.88426870169904,-1.2832709483515294,-0.8242681977228704,0.9303416120470843,0.41118808919739835,0.38583906929833184
6.075851111703402,0.07582914274620856,1.189438547121356,2.5362800365164,-4.5812443797634,3.890065910648737,0.17590205303227763,-0.2969246462275691,0.8231891579852763,4.6210893785019325,1.1210348248031516,2.027432881985877,0.4509214652564145,-0.1425707727033282,0.8162496892518749,1.9930760594425043,-0.632478366357456,0.0011741602451863886,1.7522012151980202,2.6357062972119403
